id,mid,weibo_created_at,source,region,is_edited,reposts,comments,attitudes,weibo_text,ats,topics,icons,supers,locations,photos,other_links
4784750944849046,4784750944849046,Sun Jun 26 23:23:04 +0800 2022,,发布于 重庆,False,1000000,50742,292852,我们今天休息。晚上的时候我和苏新皓张极去看电影了，另外三个兄弟还要继续篮球。看完电影走在路边苏新皓成功打到车就先撤了，只剩我和张极在等车，突然我就看到一个可以租用的电动车，我一想，我16了，于是我就走向了它！！！但是我骑着没一会那个雨突然就下了，下得我一个猝不及防，眼睛完全睁不开， ...全文,[],[],[],[],[],[],[]
4779299783317164,4779299783317164,Sat Jun 11 22:22:06 +0800 2022,,发布于 重庆,False,1000000,72880,229228,《朦胧美》。我不知道为什么特别喜欢下雨天，感觉一下雨空气味道好闻，降温也很舒服。学习然后侧头一看窗外全是雾，然后就手伸出窗外拍了一张。（拍的时候还是有点害怕，把手机抓得很紧）#生活有星意# ,[],['#生活有星意#'],"['[允悲]', '[并不简单]']",[],[],[],[]
4779276861705141,4779276861705141,Sat Jun 11 20:51:01 +0800 2022,微博视频号,发布于 重庆,False,1000000,57842,256786,分享LEFT（是突发奇想的一个💡）#生活有星意# TF家族-左航的微博视频 ,[],['#生活有星意#'],[],[],[],[],[]
4777125079158556,4777125079158556,Sun Jun 05 22:20:36 +0800 2022,,发布于 重庆,False,1000000,50455,238846,一个好好思考歌词的晚上。夜景很好看，灵感也来了。#生活有星意# ,[],['#生活有星意#'],['[并不简单]'],[],[],[],[]
4776406598291552,4776406598291552,Fri Jun 03 22:45:37 +0800 2022,微博视频号,发布于 重庆,False,1000000,31439,238692,“闪电侠”练习中迟来的端午安康#端午粽意你# TF家族-左航的微博视频 ,[],['#端午粽意你#'],"['[成人礼]', '[成人礼]']",[],[],[],[]
4775690144318458,4775690144318458,Wed Jun 01 23:18:41 +0800 2022,,发布于 重庆,False,1000000,32047,261515,我本身不太提倡都高一的人了过六一儿童节#六一宝宝节# ,[],['#六一宝宝节#'],['[并不简单]'],[],[],[],[]
4774237983738496,4774237983738496,Sat May 28 23:08:19 +0800 2022,,发布于 重庆,False,1000000,36289,229052,#遇见真诚的你# ,[],['#遇见真诚的你#'],['[允悲]'],[],[],[],[]
4774159902835743,4774159902835743,Sat May 28 17:58:02 +0800 2022,微博视频号,发布于 重庆,False,1000000,30355,242782,最近的心情具体和这段旋律表达的意思相近。#遇见真诚的你# TF家族-左航的微博视频 ,[],['#遇见真诚的你#'],"['[允悲]', '[苦涩]', '[并不简单]']",[],[],[],[]
4772339062932364,4772339062932364,Mon May 23 17:22:40 +0800 2022,,发布于 重庆,False,1000000,102624,1363209,继续“飞檐走壁”！谢谢大家🎂！#青春当燃季# ,[],['#青春当燃季#'],[],[],[],[],[]
4771928139371180,4771928139371180,Sun May 22 14:09:49 +0800 2022,,发布于 重庆,True,2154,5292,100535,#一稻济天下肝胆两昆仑# 一粥一饭当思来之不易，国士无双。一起缅怀袁隆平院士，吴孟超院士。,[],['#一稻济天下肝胆两昆仑#'],[],[],[],[],[]
4771721846982742,4771721846982742,Sun May 22 00:30:05 +0800 2022,生日动态,,False,27342,71062,151867, ,[],[],[],[],[],[],[]
4771707821494053,4771707821494053,Sat May 21 23:34:21 +0800 2022,,发布于 重庆,False,1000000,22888,211969,按摩放松简直太——舒——服了#青春当燃季# ,[],['#青春当燃季#'],['[并不简单]'],[],[],[],[]
4771621375576758,4771621375576758,Sat May 21 17:50:51 +0800 2022,,发布于 重庆,False,1000000,52223,372317,16岁，#我的营业大动作# ,[],['#我的营业大动作#'],[],[],[],[],[]
4771614120740726,4771614120740726,Sat May 21 17:22:01 +0800 2022,微博视频号,发布于 重庆,False,1000000,61474,254431,一首新创作的“幽默男孩”，送给大家。这次生日，想给大家“唱”点不一样的。《双城记》有着这样两句话：“这是最好的时代，这是最坏的时代”、“我们一无所有，我们巍然矗立”。生在正在进行的这个时代里，开始是觉得这个时代会来“成就或者毁灭”我们，但现在的我觉得，这个时代的“成就与毁灭” ...全文,[],[],[],[],[],[],[]
4771334137315354,4771334137315354,Fri May 20 22:49:27 +0800 2022,,发布于 重庆,False,1000000,28859,231458,墨镜准备带起了哈#520心动瞬间# ,[],['#520心动瞬间#'],['[并不简单]'],[],[],[],[]
4769526271184698,4769526271184698,Sun May 15 23:05:39 +0800 2022,,发布于 重庆,False,1000000,43593,204780,新的创作终于给我“修剪”后，全部出来了yeah✌️#你心目中的理想生活是什么样的# ,[],['#你心目中的理想生活是什么样的#'],['[并不简单]'],[],[],[],[]
